,Product_Name,Alcohol_Percent,Alcohol_Amount,Alcohol_Price
1696,Paul John Mithuna,58,70,210
1697,Amrut Raj Igala,40,70,49.95
1698,Paul John Bold,46,70,41.75
1699,Amrut Naarangi,50,70,130
1700,Paul John Classic Select Cask,55.2,70,68.25
1701,Amrut Neidhal,46,70,98.95
1702,Paul John 2016,57.6,70,93.95
1703,Amrut Fusion X,50,70,330
1704,Paul John Pedro Ximenez Select Cask,48,70,88.45
1705,Paul John Nirvana,40,70,31.95
1706,Paul John Kanya,50,70,205
1707,Amrut Double Cask,46,70,165
1708,Amrut Peated Cask Strength,62.8,70,84.95
1709,Amrut Peated,46,70,61.95
1710,Amrut Peated Port Pipe 2013,60,70,199
1711,Paul John 2016,57.1,70,84.95
1712,Amrut Triparva,50,70,145
1713,Paul John Oloroso Select Cask,48,70,73.25
1714,Amrut Greedy Angels 10 Year Old,57.1,70,800
1715,Paul John Peated Select Cask,55.5,70,72.95
1716,Indri Trini Three Wood Indian Single Malt,46,70,39.45
1717,Amrut Fusion,50,70,54.25
1718,Rampur Double Cask Single Malt Whisky,45,70,60.95
1719,Amrut Single Malt (46%),46,70,47.95
1720,Kamet Indian Single Malt Whisky,46,70,54.95
1721,Paul John Brilliance,46,70,41.75
1722,Paul John Edited,46,70,36.75
1723,Amrut Cask Strength,61.8,70,72.95
1724,Amrut Spectrum 004,50,70,165
1725,Paul John Mithuna,58,70,210
1726,Amrut Raj Igala,40,70,49.95
1727,Paul John Bold,46,70,41.75
1728,Amrut Naarangi,50,70,130
1729,Paul John Classic Select Cask,55.2,70,68.25
1730,Amrut Neidhal,46,70,98.95
1731,Paul John 2016,57.6,70,93.95
1732,Amrut Fusion X,50,70,330
1733,Paul John Pedro Ximenez Select Cask,48,70,88.45
1734,Paul John Nirvana,40,70,31.95
1735,Paul John Kanya,50,70,205
1736,Amrut Double Cask,46,70,165
1737,Amrut Peated Cask Strength,62.8,70,84.95
1738,Amrut Peated,46,70,61.95
1739,Amrut Peated Port Pipe 2013,60,70,199
1740,Indri Trini Three Wood Indian Single Malt,46,70,39.45
1741,Amrut Fusion,50,70,54.25
1742,Rampur Double Cask Single Malt Whisky,45,70,60.95
1743,Amrut Single Malt (46%),46,70,47.95
1744,Kamet Indian Single Malt Whisky,46,70,54.95
1745,Paul John Brilliance,46,70,41.75
1746,Paul John Edited,46,70,36.75
1747,Amrut Cask Strength,61.8,70,72.95
1748,Amrut Spectrum 004,50,70,165
1749,Paul John Mithuna,58,70,210
1750,Amrut Raj Igala,40,70,49.95
1751,Paul John Bold,46,70,41.75
1752,Amrut Naarangi,50,70,130
1753,Paul John Classic Select Cask,55.2,70,68.25
1754,Amrut Neidhal,46,70,98.95
1755,Paul John 2016,57.6,70,93.95
1756,Amrut Fusion X,50,70,330
1757,Paul John Pedro Ximenez Select Cask,48,70,88.45
1758,Paul John Nirvana,40,70,31.95
1759,Paul John Kanya,50,70,205
1760,Amrut Double Cask,46,70,165
1761,Amrut Peated Cask Strength,62.8,70,84.95
1762,Amrut Peated,46,70,61.95
1763,Amrut Peated Port Pipe 2013,60,70,199
1764,Indri Trini Three Wood Indian Single Malt,46,70,39.45
1765,Amrut Fusion,50,70,54.25
1766,Rampur Double Cask Single Malt Whisky,45,70,60.95
1767,Amrut Single Malt (46%),46,70,47.95
1768,Kamet Indian Single Malt Whisky,46,70,54.95
1769,Paul John Brilliance,46,70,41.75
1770,Paul John Edited,46,70,36.75
1771,Amrut Cask Strength,61.8,70,72.95
1772,Amrut Spectrum 004,50,70,165
1773,Paul John Mithuna,58,70,210
1774,Amrut Raj Igala,40,70,49.95
1775,Paul John Bold,46,70,41.75
1776,Amrut Naarangi,50,70,130
1777,Paul John Classic Select Cask,55.2,70,68.25
1778,Amrut Neidhal,46,70,98.95
1779,Paul John 2016,57.6,70,93.95
1780,Amrut Fusion X,50,70,330
1781,Paul John Pedro Ximenez Select Cask,48,70,88.45
1782,Paul John Nirvana,40,70,31.95
1783,Paul John Kanya,50,70,205
1784,Amrut Double Cask,46,70,165
1785,Amrut Peated Cask Strength,62.8,70,84.95
1786,Amrut Peated,46,70,61.95
1787,Amrut Peated Port Pipe 2013,60,70,199
1788,Hibiki Harmony,43,70,76.95
1789,Yamazaki 12 Year Old,43,70,139
1790,Yamazaki Distiller's Reserve,43,70,72.95
1791,Nikka Coffey Grain Whisky,45,70,57.95
1792,The Chita Whisky,43,70,51.95
1793,Shinju Japanese Whisky,40,70,37.45
1794,Hakushu Distiller's Reserve,43,70,70.95
1795,Suntory Toki,43,70,33.95
1796,Hatozaki 12 Year Old Umeshu Finish,46,70,68.95
1797,Yoichi Single Malt,45,70,77.75
1798,Shinju 8 Year Old Japanese Whisky,40,70,59.75
1799,Akashi Single Malt Whisky,46,50,66.75
1800,Suntory Hibiki 17 Year Old,43,70,750
1801,Hakushu 12 Year Old,43,70,185
1802,Kaiyo Mizunara Oak Cask Strength,53,70,110
1803,Matsui Mizunara,48,70,125
1804,Ichiro's Malt Double Distilleries 2021,53.5,70,299
1805,Miyagikyo Single Malt,45,70,78.45
1806,Mars Komatgatake Edition,48,70,145
1807,Chichibu On The Way,51.5,70,450
1808,Kaiyo Mizunara Oak,43,70,82.95
1809,Shizuoka Contact S Single Malt,55.5,70,175
1810,Ichiro's Malt & Grain,48,70,195
1811,Kaiyo Peated Mizunara Oak,46,70,99.95
1812,Hibiki Harmony,43,70,76.95
1813,Yamazaki 12 Year Old,43,70,139
1814,Yamazaki Distiller's Reserve,43,70,72.95
1815,Nikka Coffey Grain Whisky,45,70,57.95
1816,The Chita Whisky,43,70,51.95
1817,Shinju Japanese Whisky,40,70,37.45
1818,Hakushu Distiller's Reserve,43,70,70.95
1819,Suntory Toki,43,70,33.95
1820,Hatozaki 12 Year Old Umeshu Finish,46,70,68.95
1821,Yoichi Single Malt,45,70,77.75
1822,Shinju 8 Year Old Japanese Whisky,40,70,59.75
1823,Akashi Single Malt Whisky,46,50,66.75
1824,Suntory Hibiki 17 Year Old,43,70,750
1825,Hakushu 12 Year Old,43,70,185
1826,Kaiyo Mizunara Oak Cask Strength,53,70,110
1827,Matsui Mizunara,48,70,125
1828,Ichiro's Malt Double Distilleries 2021,53.5,70,299
1829,Miyagikyo Single Malt,45,70,78.45
1830,Mars Komatgatake Edition,48,70,145
1831,Chichibu On The Way,51.5,70,450
1832,Kaiyo Mizunara Oak,43,70,82.95
1833,Shizuoka Contact S Single Malt,55.5,70,175
1834,Ichiro's Malt & Grain,48,70,195
1835,Kaiyo Peated Mizunara Oak,46,70,99.95
1836,Chichibu London Edition 2018,56.5,70,"1,000"
1837,Suntory Hibiki 12 Year Old,43,70,950
1838,Hakushu 18 Year Old,43,70,725
1839,Matsui Sakura,48,70,125
1840,Akashi 5 Year Old,50,50,160
1841,Akashi 5 Year Old,50,50,150
1842,Suntory Hibiki 12 Year Old,43,50,675
1843,Togouchi Single Malt,40,70,89.95
1844,Togouchi Sake Cask,40,70,64.95
1845,Togouchi Pure Malt,40,70,67.95
1846,Shirakawa 1958,49,70,"25,000"
1847,Shizuoka Single Malt Prologue K and Prologue W,55.5,40,199
1848,Yoichi 1988,62,75,"8,000"
1849,Karuizawa 34 Year Old Cask #3668,58.5,70,"28,000"
1850,Karuizawa 38 Year Old Cask #7582,54.1,70,"37,500"
1851,Yamazaki Mizunara,48,70,"7,500"
1852,Karuizawa 31 Year Old,58.9,70,"27,500"
1853,Ichiro's Malt & Grain,48,70,"2,750"
1854,Ichiro's Malt & Grain,48.5,70,"2,250"
1855,Karuizawa 38 Year Old,62.1,70,"37,500"
1856,Yamazaki Mizunara 18 Year Old,48,70,"10,000"
1857,Karuizawa 1970,59.1,70,"30,000"
1858,Karuizawa 1984,59.7,75,"15,000"
1859,Karuizawa 1983,59.1,70,"15,000"
1860,Karuizawa 1981,63.4,70,"15,000"
1861,Karuizawa 29 Year Old,53.9,70,"27,500"
1862,Karuizawa 1984,61,70,"15,000"
1863,Karuizawa 30 Year Old,55.8,70,"18,000"
1864,Karuizawa 1984,56.8,70,"15,000"
1865,Karuizawa 1981,60.3,70,"17,500"
1866,Karuizawa 1981,58.1,70,"15,000"
1867,Hibiki Harmony,43,70,76.95
1868,Yamazaki 12 Year Old,43,70,139
1869,Yamazaki Distiller's Reserve,43,70,72.95
1870,Nikka Coffey Grain Whisky,45,70,57.95
1871,The Chita Whisky,43,70,51.95
1872,Shinju Japanese Whisky,40,70,37.45
1873,Hakushu Distiller's Reserve,43,70,70.95
1874,Suntory Toki,43,70,33.95
1875,Hatozaki 12 Year Old Umeshu Finish,46,70,68.95
1876,Yoichi Single Malt,45,70,77.75
1877,Shinju 8 Year Old Japanese Whisky,40,70,59.75
1878,Akashi Single Malt Whisky,46,50,66.75
1879,Suntory Hibiki 17 Year Old,43,70,750
1880,Hakushu 12 Year Old,43,70,185
1881,Kaiyo Mizunara Oak Cask Strength,53,70,110
1882,Matsui Mizunara,48,70,125
1883,Ichiro's Malt Double Distilleries 2021,53.5,70,299
1884,Miyagikyo Single Malt,45,70,78.45
1885,Mars Komatgatake Edition,48,70,145
1886,Chichibu On The Way,51.5,70,450
1887,Kaiyo Mizunara Oak,43,70,82.95
1888,Shizuoka Contact S Single Malt,55.5,70,175
1889,Ichiro's Malt & Grain,48,70,195
1890,Kaiyo Peated Mizunara Oak,46,70,99.95
1891,Hibiki Harmony,43,70,76.95
1892,Yamazaki 12 Year Old,43,70,139
1893,Yamazaki Distiller's Reserve,43,70,72.95
1894,Nikka Coffey Grain Whisky,45,70,57.95
1895,The Chita Whisky,43,70,51.95
1896,Shinju Japanese Whisky,40,70,37.45
1897,Hakushu Distiller's Reserve,43,70,70.95
1898,Suntory Toki,43,70,33.95
1899,Hatozaki 12 Year Old Umeshu Finish,46,70,68.95
1900,Yoichi Single Malt,45,70,77.75
1901,Shinju 8 Year Old Japanese Whisky,40,70,59.75
1902,Akashi Single Malt Whisky,46,50,66.75
1903,Suntory Hibiki 17 Year Old,43,70,750
1904,Hakushu 12 Year Old,43,70,185
1905,Kaiyo Mizunara Oak Cask Strength,53,70,110
1906,Matsui Mizunara,48,70,125
1907,Ichiro's Malt Double Distilleries 2021,53.5,70,299
1908,Miyagikyo Single Malt,45,70,78.45
1909,Mars Komatgatake Edition,48,70,145
1910,Chichibu On The Way,51.5,70,450
1911,Kaiyo Mizunara Oak,43,70,82.95
1912,Shizuoka Contact S Single Malt,55.5,70,175
1913,Ichiro's Malt & Grain,48,70,195
1914,Kaiyo Peated Mizunara Oak,46,70,99.95
1915,The Lakes The Whiskymaker's Reserve No.5 Single Malt,52,70,68.95
1916,White Peak Wire Works Neccessary Evil Finish,51.3,70,64.95
1917,Weetwood The Cheshire Single Malt,46,70,59.95
1918,Filey Bay Moscatel Finish,46,70,54.95
1919,The Lakes The Whiskymaker's Editions Infinity,52,70,87.95
1920,Cotswolds Signature Single Malt,46,70,41.95
1921,The English Original Single Malt Whisky,43,70,44.25
1922,White Peak Wire Works Small Batch (47.7%),47.7,70,59.95
1923,The One Orange Wine Cask Finish,46.6,70,43.95
1924,Filey Bay Flagship,46,70,50.95
1925,White Peak Wire Works Small Batch (46.2%),46.2,70,59.95
1926,The English 11 Year Old,46,70,61.25
1927,Cotswolds Sherry Cask Single Malt,57.4,70,63.95
1928,The Lakes The Whiskymaker's Editions Reflections,54,70,82.95
1929,The English 2013,46,70,63.95
1930,Cotswolds Founder's Choice (59.1%),59.1,70,62.95
1931,The One Sherry Cask Finish,46.6,70,43.95
1932,Cotswolds Golden Wold,52.5,70,99.95
1933,The One Colheita Cask Finish,46.6,70,38.95
1934,Dartmoor Whisky Oloroso Sherry Cask,46,70,90.95
1935,Dartmoor Whisky Bourbon Cask,46,70,60.95
1936,Dartmoor Whisky Bordeaux Red Wine Cask,46,70,60.95
1937,Cotswolds Bourbon Cask,59.1,70,62.95
1938,Masthouse Single Malt Whisky,45,50,38.95
1939,The Lakes The Whiskymaker's Reserve No.5 Single Malt,52,70,68.95
1940,White Peak Wire Works Neccessary Evil Finish,51.3,70,64.95
1941,Weetwood The Cheshire Single Malt,46,70,59.95
1942,Filey Bay Moscatel Finish,46,70,54.95
1943,The Lakes The Whiskymaker's Editions Infinity,52,70,87.95
1944,Cotswolds Signature Single Malt,46,70,41.95
1945,The English Original Single Malt Whisky,43,70,44.25
1946,White Peak Wire Works Small Batch (47.7%),47.7,70,59.95
1947,The One Orange Wine Cask Finish,46.6,70,43.95
1948,Filey Bay Flagship,46,70,50.95
1949,White Peak Wire Works Small Batch (46.2%),46.2,70,59.95
1950,The English 11 Year Old,46,70,61.25
1951,Cotswolds Sherry Cask Single Malt,57.4,70,63.95
1952,The Lakes The Whiskymaker's Editions Reflections,54,70,82.95
1953,The English 2013,46,70,63.95
1954,Cotswolds Founder's Choice (59.1%),59.1,70,62.95
1955,The One Sherry Cask Finish,46.6,70,43.95
1956,Cotswolds Golden Wold,52.5,70,99.95
1957,The One Colheita Cask Finish,46.6,70,38.95
1958,Dartmoor Whisky Oloroso Sherry Cask,46,70,90.95
1959,Dartmoor Whisky Bourbon Cask,46,70,60.95
1960,Dartmoor Whisky Bordeaux Red Wine Cask,46,70,60.95
1961,Cotswolds Bourbon Cask,59.1,70,62.95
1962,Masthouse Single Malt Whisky,45,50,38.95
1963,The Lakes The Whiskymaker's Editions Mosaic,46.6,70,78.95
1964,The Norfolk 9 Year Old Rye,51.4,50,60.95
1965,The One Fine Blended Whisky,46.6,70,34.45
1966,Sacred Peated English Whisky,48,70,54.75
1967,Filey Bay Sherry Cask Reserve Batch 3,46,70,71.95
1968,Oxford Rye Whisky 2017,53.6,70,74.95
1969,Oxford Rye Whisky 2017,50,70,54.95
1970,Wrecking Coast 8 Year Old Rye Whiskey,50.5,70,45.95
1971,East London Liquor Co Single Malt Whisky,47,70,47.95
1972,Bankhall Sweet Mash,46,70,24.25
1973,East London Liquor Co London Rye Whisky,47,70,47.95
1974,The English Peated 2009,51.4,70,83.95
1975,The English Original Single Malt Whisky,43,20,18.95
1976,The Norfolk Parched Single Grain,45,50,47.95
1977,Cotswolds Reserve Single Malt,50,70,52.95
1978,The English Smokey Single Malt Whisky,43,70,44.25
1979,The English 2010 Heavily Peated,46,70,55.25
1980,Filey Bay Moscatel Finish,46,70,54.95
1981,East London Liquor Co Single Malt,48,70,79.75
1982,Forest Whisky 8 Year Old Blended Malt,47,70,54.95
1983,Filey Bay Port Finish,46,70,61.95
1984,Oxford Rye Whisky 2017,46.4,70,145
1985,English Whisky Co. 2009,57.1,70,86.95
1986,The English 2012,46,70,63.95
1987,Masthouse Grain Whisky,42,50,35.95
1988,Masthouse Single Malt Whisky,45,50,37.25
1989,The English 2016,52.6,70,73.95
1990,The English Original Single Malt Whisky,43,20,32.95
1991,The English Gently Smoked Sherry Cask 2012,46,70,63.95
1992,Oxford Heritage Corn Whisky,50.44,50,89.95
1993,Oxford Rye Whisky 2017,51.2,70,89.95
1994,Bimber Apogee XII,46.3,70,59.95
1995,East London Liquor Co & Sonoma Distilling Co Blend,48,70,79.75
1996,Oxford Artisan Whisky 3 Year Old,50,50,123
1997,Oxford Rye Whisky 2017,47.4,70,94.95
1998,The One Moscatel Cask Finish,46.6,70,43.95
1999,East London Liquor Co London Rye Whisky,47.2,70,79.75
2000,Cotswolds Peated Cask (60.2%),60.2,70,62.95
2001,East London Liquor Co & Sonoma Distilling Co Blend,45.5,70,78.95
2002,Bimber Whisky The First Release,54.2,70,"2,000"
2003,Cotswolds Peated Cask (60.4%),60.4,70,62.95
2004,The Lakes The Whiskymaker's Reserve No.5 Single Malt,52,70,68.95
2005,White Peak Wire Works Neccessary Evil Finish,51.3,70,64.95
2006,Weetwood The Cheshire Single Malt,46,70,59.95
2007,Filey Bay Moscatel Finish,46,70,54.95
2008,The Lakes The Whiskymaker's Editions Infinity,52,70,87.95
2009,Cotswolds Signature Single Malt,46,70,41.95
2010,The English Original Single Malt Whisky,43,70,44.25
2011,White Peak Wire Works Small Batch (47.7%),47.7,70,59.95
2012,The One Orange Wine Cask Finish,46.6,70,43.95
2013,Filey Bay Flagship,46,70,50.95
2014,White Peak Wire Works Small Batch (46.2%),46.2,70,59.95
2015,The English 11 Year Old,46,70,61.25
2016,Cotswolds Sherry Cask Single Malt,57.4,70,63.95
2017,The Lakes The Whiskymaker's Editions Reflections,54,70,82.95
2018,The English 2013,46,70,63.95
2019,Cotswolds Founder's Choice (59.1%),59.1,70,62.95
2020,The One Sherry Cask Finish,46.6,70,43.95
2021,Cotswolds Golden Wold,52.5,70,99.95
2022,The One Colheita Cask Finish,46.6,70,38.95
2023,Dartmoor Whisky Oloroso Sherry Cask,46,70,90.95
2024,Dartmoor Whisky Bourbon Cask,46,70,60.95
2025,Dartmoor Whisky Bordeaux Red Wine Cask,46,70,60.95
2026,Cotswolds Bourbon Cask,59.1,70,62.95
2027,Masthouse Single Malt Whisky,45,50,38.95
2028,The Lakes The Whiskymaker's Reserve No.5 Single Malt,52,70,68.95
2029,White Peak Wire Works Neccessary Evil Finish,51.3,70,64.95
2030,Weetwood The Cheshire Single Malt,46,70,59.95
2031,Filey Bay Moscatel Finish,46,70,54.95
2032,The Lakes The Whiskymaker's Editions Infinity,52,70,87.95
2033,Cotswolds Signature Single Malt,46,70,41.95
2034,The English Original Single Malt Whisky,43,70,44.25
2035,White Peak Wire Works Small Batch (47.7%),47.7,70,59.95
2036,The One Orange Wine Cask Finish,46.6,70,43.95
2037,Filey Bay Flagship,46,70,50.95
2038,White Peak Wire Works Small Batch (46.2%),46.2,70,59.95
2039,The English 11 Year Old,46,70,61.25
2040,Cotswolds Sherry Cask Single Malt,57.4,70,63.95
2041,The Lakes The Whiskymaker's Editions Reflections,54,70,82.95
2042,The English 2013,46,70,63.95
2043,Cotswolds Founder's Choice (59.1%),59.1,70,62.95
2044,The One Sherry Cask Finish,46.6,70,43.95
2045,Cotswolds Golden Wold,52.5,70,99.95
2046,The One Colheita Cask Finish,46.6,70,38.95
2047,Dartmoor Whisky Oloroso Sherry Cask,46,70,90.95
2048,Dartmoor Whisky Bourbon Cask,46,70,60.95
2049,Dartmoor Whisky Bordeaux Red Wine Cask,46,70,60.95
2050,Cotswolds Bourbon Cask,59.1,70,62.95
2051,Masthouse Single Malt Whisky,45,50,38.95
2052,Kavalan Classic Single Malt,40,70,71.75
2053,Kavalan Distillery Select No.1,40,70,54.75
2054,Kavalan Solist Vinho Cask #027A (2015),56.3,70,210
2055,Kavalan Distillery Select No.2,40,70,56.75
2056,Kavalan Triple Sherry Cask,40,70,82.95
2057,Kavalan Concertmaster,40,70,67.45
2058,Kavalan Solist Sherry Cask #019D (2017),55.6,70,130
2059,Kavalan Classic Single Malt,40,50,53.95
2060,Yushan Sherry Single Malt,46,70,57.95
2061,Kavalan Concertmaster,40,50,51.95
2062,Kavalan Ex-Bourbon Oak,46,70,84.45
2063,Kavalan Solist Fino Sherry Cask #007A (2010),56.3,70,297
2064,Kavalan King Car Conductor,46,70,81.95
2065,Kavalan 2011 Rum Cask,57.1,70,175
2066,Omar Sherry Single Malt,46,70,70.75
2067,Kavalan Solist Moscatel Cask #031A (2010),56.3,70,370
2068,Kavalan Bourbon Oak,46,70,84.45
2069,Kavalan Sherry Oak,46,70,99.75
2070,Kavalan King Car Conductor,46,70,77.45
2071,Kavalan Concertmaster,40,70,67.45
2072,Kavalan Classic Single Malt,40,70,71.75
2073,Kavalan Distillery Select No.1,40,70,54.75
2074,Kavalan Solist Vinho Cask #027A (2015),56.3,70,210
2075,Kavalan Distillery Select No.2,40,70,56.75
2076,Kavalan Triple Sherry Cask,40,70,82.95
2077,Kavalan Concertmaster,40,70,67.45
2078,Kavalan Solist Sherry Cask #019D (2017),55.6,70,130
2079,Kavalan Classic Single Malt,40,50,53.95
2080,Yushan Sherry Single Malt,46,70,57.95
2081,Kavalan Concertmaster,40,50,51.95
2082,Kavalan Ex-Bourbon Oak,46,70,84.45
2083,Kavalan Solist Fino Sherry Cask #007A (2010),56.3,70,297
2084,Kavalan King Car Conductor,46,70,81.95
2085,Kavalan 2011 Rum Cask,57.1,70,175
2086,Omar Sherry Single Malt,46,70,70.75
2087,Kavalan Solist Moscatel Cask #031A (2010),56.3,70,370
2088,Kavalan Bourbon Oak,46,70,84.45
2089,Kavalan Sherry Oak,46,70,99.75
2090,Kavalan King Car Conductor,46,70,77.45
2091,Kavalan Concertmaster,40,70,67.45
2092,Kavalan Classic Single Malt,40,70,71.75
2093,Kavalan Distillery Select No.1,40,70,54.75
2094,Kavalan Solist Vinho Cask #027A (2015),56.3,70,210
2095,Kavalan Distillery Select No.2,40,70,56.75
2096,Kavalan Triple Sherry Cask,40,70,82.95
2097,Kavalan Concertmaster,40,70,67.45
2098,Kavalan Solist Sherry Cask #019D (2017),55.6,70,130
2099,Kavalan Classic Single Malt,40,50,53.95
2100,Yushan Sherry Single Malt,46,70,57.95
2101,Kavalan Concertmaster,40,50,51.95
2102,Kavalan Ex-Bourbon Oak,46,70,84.45
2103,Kavalan Solist Fino Sherry Cask #007A (2010),56.3,70,297
2104,Kavalan King Car Conductor,46,70,81.95
2105,Kavalan 2011 Rum Cask,57.1,70,175
2106,Omar Sherry Single Malt,46,70,70.75
2107,Kavalan Solist Moscatel Cask #031A (2010),56.3,70,370
2108,Kavalan Bourbon Oak,46,70,84.45
2109,Kavalan Sherry Oak,46,70,99.75
2110,Kavalan King Car Conductor,46,70,77.45
2111,Kavalan Concertmaster,40,70,67.45
2112,Kavalan Classic Single Malt,40,70,71.75
2113,Kavalan Distillery Select No.1,40,70,54.75
2114,Kavalan Solist Vinho Cask #027A (2015),56.3,70,210
2115,Kavalan Distillery Select No.2,40,70,56.75
2116,Kavalan Triple Sherry Cask,40,70,82.95
2117,Kavalan Concertmaster,40,70,67.45
2118,Kavalan Solist Sherry Cask #019D (2017),55.6,70,130
2119,Kavalan Classic Single Malt,40,50,53.95
2120,Yushan Sherry Single Malt,46,70,57.95
2121,Kavalan Concertmaster,40,50,51.95
2122,Kavalan Ex-Bourbon Oak,46,70,84.45
2123,Kavalan Solist Fino Sherry Cask #007A (2010),56.3,70,297
2124,Kavalan King Car Conductor,46,70,81.95
2125,Kavalan 2011 Rum Cask,57.1,70,175
2126,Omar Sherry Single Malt,46,70,70.75
2127,Kavalan Solist Moscatel Cask #031A (2010),56.3,70,370
2128,Kavalan Bourbon Oak,46,70,84.45
2129,Kavalan Sherry Oak,46,70,99.75
2130,Kavalan King Car Conductor,46,70,77.45
2131,Kavalan Concertmaster,40,70,67.45
2132,Kavalan Classic Single Malt,40,70,71.75
2133,Kavalan Distillery Select No.1,40,70,54.75
2134,Kavalan Solist Vinho Cask #027A (2015),56.3,70,210
2135,Kavalan Distillery Select No.2,40,70,56.75
2136,Kavalan Triple Sherry Cask,40,70,82.95
2137,Kavalan Concertmaster,40,70,67.45
2138,Kavalan Solist Sherry Cask #019D (2017),55.6,70,130
2139,Kavalan Classic Single Malt,40,50,53.95
2140,Yushan Sherry Single Malt,46,70,57.95
2141,Kavalan Concertmaster,40,50,51.95
2142,Kavalan Ex-Bourbon Oak,46,70,84.45
2143,Kavalan Solist Fino Sherry Cask #007A (2010),56.3,70,297
2144,Kavalan King Car Conductor,46,70,81.95
2145,Kavalan 2011 Rum Cask,57.1,70,175
2146,Omar Sherry Single Malt,46,70,70.75
2147,Kavalan Solist Moscatel Cask #031A (2010),56.3,70,370
2148,Kavalan Bourbon Oak,46,70,84.45
2149,Kavalan Sherry Oak,46,70,99.75
2150,Kavalan King Car Conductor,46,70,77.45
2151,Kavalan Concertmaster,40,70,67.45
2152,Kavalan Classic Single Malt,40,70,71.75
2153,Kavalan Distillery Select No.1,40,70,54.75
2154,Kavalan Solist Vinho Cask #027A (2015),56.3,70,210
2155,Kavalan Distillery Select No.2,40,70,56.75
2156,Kavalan Triple Sherry Cask,40,70,82.95
2157,Kavalan Concertmaster,40,70,67.45
2158,Kavalan Solist Sherry Cask #019D (2017),55.6,70,130
2159,Kavalan Classic Single Malt,40,50,53.95
2160,Yushan Sherry Single Malt,46,70,57.95
2161,Kavalan Concertmaster,40,50,51.95
2162,Kavalan Ex-Bourbon Oak,46,70,84.45
2163,Kavalan Solist Fino Sherry Cask #007A (2010),56.3,70,297
2164,Kavalan King Car Conductor,46,70,81.95
2165,Kavalan 2011 Rum Cask,57.1,70,175
2166,Omar Sherry Single Malt,46,70,70.75
